time,nodeid,temperature,humidity,light,voltage
60,29,0.24418863654136658,0.009252531453967094,0.8422075510025024,-0.0492229238152504
60,30,0.23695018887519836,0.012674011290073395,0.842831015586853,-0.05350003018975258
60,31,0.2365371435880661,0.010140132158994675,0.8399642705917358,-0.042013827711343765
60,32,0.13566165370971395,0.9892185550096143,0.061752988047808766,0.8541260865461349
60,33,0.23742933571338654,0.0069111790508031845,0.8473591208457947,-0.05664152279496193
60,34,0.2432406097650528,0.004926993977278471,0.8542187213897705,-0.07530337572097778
60,35,0.24122972786426544,0.0059311180375516415,0.8475639820098877,-0.08027596771717072
60,36,0.2363525778055191,0.008578555658459663,0.840814471244812,-0.042232539504766464
60,37,0.23730282485485077,0.011100397445261478,0.8416074514389038,-0.04930637776851654
60,38,0.2381916642189026,0.019202688708901405,0.8164684176445007,-0.07399841398000717
60,39,0.23591959476470947,0.009628905914723873,0.8413680195808411,-0.04848611727356911
60,40,0.23935243487358093,0.010293849743902683,0.8214353322982788,-0.04868556931614876
60,41,0.2434680312871933,0.015010268427431583,0.8417212963104248,-0.05284784734249115
60,42,0.23883101344108582,0.011734282597899437,0.8420444130897522,-0.04286887124180794
60,43,0.238803893327713,0.02080235444009304,0.8297868371009827,-0.040883950889110565
60,44,0.23629802465438843,0.020244652405381203,0.8386948108673096,-0.04817592352628708
60,45,0.23405878245830536,0.009296667762100697,0.8343633413314819,-0.04626475274562836
60,46,0.23713716864585876,0.009859839454293251,0.8409851789474487,-0.04746430739760399
60,47,0.2395855337381363,0.021079061552882195,0.843923032283783,-0.0710492804646492
60,48,0.2465982437133789,0.01654573157429695,0.8458423018455505,-0.06328853964805603
60,49,0.24487243592739105,0.01581147499382496,0.8430919051170349,-0.05702657252550125
60,50,0.24399934709072113,0.015678610652685165,0.8517451286315918,-0.0858689546585083
60,51,0.13445967620197752,0.9890651557203978,0.07768924302788846,0.850246782020866
60,52,0.13374311268775002,0.9891737664958233,0.034860557768924307,0.8388215635376892
60,53,0.2371090054512024,0.010752935893833637,0.8391321897506714,-0.055408746004104614
60,54,0.2379140704870224,0.008241185918450356,0.8458874225616455,-0.052844852209091187
90,1,0.2181694209575653,-0.019090749323368073,0.7848765850067139,-0.023090682923793793
90,2,0.22173741459846497,-0.01935044303536415,0.7864124178886414,-0.024064231663942337
90,3,0.22892722487449646,-0.014137506484985352,0.7847921848297119,-0.024878857657313347
90,4,0.2212390899658203,-0.019855596125125885,0.7792873978614807,-0.035849761217832565
90,5,0.2189011126756668,-0.012767991051077843,0.7826755046844482,-0.04261385649442673
90,6,0.22472913563251495,-0.012052122503519058,0.7866970300674438,-0.029600830748677254
90,7,0.21736156940460205,-0.012252443470060825,0.7841288447380066,-0.02398988977074623
90,8,0.21863839030265808,-0.02205144427716732,0.7809543013572693,-0.03747672960162163
90,9,0.22298088669776917,-0.01666063815355301,0.782023012638092,-0.05941079556941986
90,10,0.2225475013256073,-0.0016826018691062927,0.7778315544128418,-0.0578235499560833
90,11,0.21822196245193481,-0.020704979076981544,0.7864028811454773,-0.027092691510915756
90,12,0.13256425013208545,0.9895038638727406,0.04880478087649402,0.842596107793454
90,13,0.21960656344890594,-0.012590732425451279,0.7834754586219788,-0.023678245022892952
90,14,0.22512727975845337,-0.0037411607336252928,0.7802550196647644,-0.06517418473958969
90,15,0.21875566244125366,-0.019012870267033577,0.7850695848464966,-0.029145648702979088
90,16,0.22373157739639282,-0.02218417450785637,0.7879184484481812,-0.03786369413137436
90,17,0.21661344170570374,-0.01807340979576111,0.7861595749855042,-0.02922128140926361
90,18,0.22258727252483368,-0.00848970003426075,0.7809155583381653,-0.057523392140865326
90,19,0.2271665334701538,-0.021274061873555183,0.787429690361023,-0.02476685307919979
90,20,0.21755008399486542,-0.021303024142980576,0.7681875228881836,-0.04342403635382652
90,21,0.21947038173675537,-0.02054138109087944,0.7871173024177551,-0.027961350977420807
90,22,0.22159230709075928,-0.01891854591667652,0.7880323529243469,-0.03172832727432251
90,23,0.2190340757369995,-0.012364381924271584,0.7851634621620178,-0.02582959458231926
90,24,0.2234714776277542,-0.022367214784026146,0.7879497408866882,-0.03768284246325493
90,25,0.21864135563373566,-0.02013000287115574,0.7825789451599121,-0.039117828011512756
90,26,0.1358003434221451,0.9893486883927688,0.06573705179282868,0.850246782020866
90,27,0.2238423079252243,-0.007845078594982624,0.7796377539634705,-0.06484252214431763
90,28,0.21621133387088776,-0.007975132204592228,0.7839484810829163,-0.025365294888615608
90,29,0.1367942863612348,0.9891326290408065,0.09760956175298804,0.850246782020866
90,30,0.21823520958423615,-0.01254839263856411,0.7840557098388672,-0.022401731461286545
90,31,0.13600837799079177,0.9892781341488899,0.07768924302788846,0.8541260865461349
90,32,0.21953921020030975,-0.020604152232408524,0.7868216037750244,-0.036110181361436844
90,33,0.1367480564570911,0.9891101635169981,0.05677290836653386,0.8541260865461349
90,34,0.22711166739463806,-3.916211426258087e-06,0.7836143374443054,-0.024448005482554436
90,35,0.2275724560022354,-0.014168359339237213,0.7862882018089294,-0.031788475811481476
90,36,0.21758638322353363,-0.008799709379673004,0.7852791547775269,-0.02784487046301365
90,37,0.2182713896036148,-0.009307142347097397,0.7788393497467041,-0.022025814279913902
90,38,0.22507399320602417,-0.022722192108631134,0.7893227934837341,-0.031971562653779984
90,39,0.22397102415561676,-0.00863095372915268,0.7802152633666992,-0.0666169822216034
90,40,0.22025363147258759,-0.02163257822394371,0.7856975197792053,-0.02671738527715206
90,41,0.22061309218406677,0.0009159906767308712,0.778167724609375,-0.05233069136738777
90,42,0.21928852796554565,-0.02200869657099247,0.7873072028160095,-0.027947310358285904
90,43,0.21942967176437378,-0.02050985023379326,0.7851831316947937,-0.026995938271284103
90,44,0.21831649541854858,-0.021139085292816162,0.7848523259162903,-0.04150380194187164
90,45,0.2203148752450943,-0.023193806409835815,0.7887447476387024,-0.03201824426651001
90,46,0.2218000739812851,-0.004932592622935772,0.7742306590080261,-0.06226671114563942
90,47,0.2178295999765396,-0.02137676626443863,0.7821038961410522,-0.02592594362795353
90,48,0.2180597186088562,-0.021247390657663345,0.7511518001556396,-0.024651654064655304
90,49,0.2205645740032196,-0.0037966533564031124,0.7834611535072327,-0.025610346347093582
90,50,0.22053171694278717,-0.021852154284715652,0.7864222526550293,-0.02374313585460186
90,51,0.22465136647224426,-0.00409754179418087,0.7814056873321533,-0.04154054820537567
90,52,0.21637317538261414,-0.021398348733782768,0.7694448828697205,-0.022907590493559837
90,53,0.22607187926769257,-0.02019628882408142,0.7875134944915771,-0.026986390352249146
90,54,0.21800221502780914,-0.003824985586106777,0.7806744575500488,-0.026077210903167725
120,1,0.2204301655292511,-0.05918607860803604,0.8227798342704773,-0.07764080911874771
120,2,0.21007995307445526,-0.06123272329568863,0.8204294443130493,-0.075836680829525
120,3,0.20717298984527588,-0.0617651492357254,0.8215540051460266,-0.06756873428821564
120,4,0.20711255073547363,-0.043052658438682556,0.8188169002532959,-0.063046395778656
120,5,0.21078433096408844,-0.0506897047162056,0.8214911818504333,-0.06454745680093765
120,6,0.20841848850250244,-0.03685244172811508,0.8175814747810364,-0.06196603924036026
120,7,0.215177521109581,-0.06378860026597977,0.8218030333518982,-0.07704585790634155
120,8,0.209488645195961,-0.05950416624546051,0.8209745287895203,-0.08416417986154556
120,9,0.2097606658935547,-0.06735770404338837,0.8211413025856018,-0.08619076013565063
120,10,0.21487416326999664,-0.06447155028581619,0.8198950290679932,-0.0774829238653183
120,11,0.21603423357009888,-0.05695104971528053,0.8225023746490479,-0.06740226596593857
120,12,0.21574711799621582,-0.053044918924570084,0.8230112791061401,-0.06802384555339813
120,13,0.20888833701610565,-0.041167568415403366,0.8186100125312805,-0.07240115106105804
120,14,0.21731361746788025,-0.052379295229911804,0.8230956792831421,-0.0692325085401535
120,15,0.2165241241455078,-0.06559141725301743,0.8222560882568359,-0.08374683558940887
120,16,0.20928309857845306,-0.047219183295965195,0.8204134106636047,-0.06369012594223022
120,17,0.21058784425258636,-0.060430753976106644,0.8212975263595581,-0.06713103502988815
120,18,0.13573099856592952,0.9891326290408065,0.030876494023904383,0.7926508556690245
120,19,0.21830129623413086,-0.07052686810493469,0.8224517107009888,-0.11577503383159637
120,20,0.21083837747573853,-0.06118086725473404,0.8221922516822815,-0.0679306611418724
120,21,0.2110687494277954,-0.04523145407438278,0.8204242587089539,-0.06540637463331223
120,22,0.2102142870426178,-0.044342197477817535,0.8166305422782898,-0.08704672008752823
120,23,0.13771888444410899,0.988952257966051,0.12749003984063748,0.8541260865461349
120,24,0.208084374666214,-0.05881377309560776,0.8212741613388062,-0.06749490648508072
120,25,0.13573099856592952,0.9891326290408065,0.052788844621513946,0.8541260865461349
120,26,0.21055224537849426,-0.06138705462217331,0.8222005367279053,-0.06846889853477478
120,27,0.2170075923204422,-0.060166191309690475,0.8195610642433167,-0.08801624923944473
120,28,0.2126304656267166,-0.06905872374773026,0.8196988105773926,-0.09394299238920212
120,29,0.21481405198574066,-0.07031106948852539,0.8198544979095459,-0.10190635919570923
120,30,0.1345752509623368,0.9894153284385024,0.061752988047808766,0.850246782020866
120,31,0.216067373752594,-0.04919736832380295,0.8225064277648926,-0.06663431227207184
120,32,0.2229335904121399,-0.051269277930259705,0.8195634484291077,-0.1105172410607338
120,33,0.21232634782791138,-0.06354568898677826,0.8213410377502441,-0.07909781485795975
120,34,0.2104359120130539,-0.06301329284906387,0.8202307820320129,-0.07297098636627197
120,35,0.2110239416360855,-0.050924140959978104,0.8215600252151489,-0.06459666788578033
120,36,0.22116614878177643,-0.06946272403001785,0.8207401037216187,-0.09705076366662979
120,37,0.21216191351413727,-0.048904988914728165,0.8216999769210815,-0.06447836756706238
120,38,0.21795739233493805,-0.06839577853679657,0.8187761902809143,-0.09877924621105194
120,39,0.21018870174884796,-0.037806831300258636,0.8170669674873352,-0.061622366309165955
120,40,0.20960146188735962,-0.04684997722506523,0.8146443963050842,-0.06191832199692726
120,41,0.21043649315834045,-0.07048286497592926,0.819908857345581,-0.11232727020978928
120,42,0.21319685876369476,-0.052312713116407394,0.8204538226127625,-0.08061537146568298
120,43,0.21243439614772797,-0.04535295441746712,0.8200012445449829,-0.06385038793087006
120,44,0.21606916189193726,-0.04921965301036835,0.8181964159011841,-0.06384560465812683
120,45,0.20771807432174683,-0.060451894998550415,0.8218598961830139,-0.07074438035488129
120,46,0.2088492065668106,-0.05974871292710304,0.821168839931488,-0.08048941940069199
120,47,0.21596059203147888,-0.06544679403305054,0.8222477436065674,-0.08253481239080429
120,48,0.21135134994983673,-0.052845548838377,0.8194310665130615,-0.06451412290334702
120,49,0.2159406840801239,-0.062108587473630905,0.8125220537185669,-0.0716005265712738
120,50,0.20951886475086212,-0.03408385068178177,0.8173298835754395,-0.07411687821149826
120,51,0.21207201480865479,-0.05136832967400551,0.821902334690094,-0.06468341499567032
120,52,0.2077932059764862,-0.05479339510202408,0.8220610618591309,-0.07006081193685532
120,53,0.21654000878334045,-0.07065023481845856,0.8204666376113892,-0.10521703213453293
120,54,0.21239562332630157,-0.060926102101802826,0.8222939372062683,-0.06682362407445908
150,1,0.2683559060096741,0.001169334864243865,0.8151113390922546,-0.0738932341337204
150,2,0.2749499976634979,-0.006210071966052055,0.8225731253623962,-0.0975608229637146
150,3,0.265738844871521,0.0020543786231428385,0.8172121644020081,-0.0824839398264885
150,4,0.2673949599266052,0.006571796722710133,0.8142602443695068,-0.06910885125398636
150,5,0.2626442611217499,-0.01018181350082159,0.8148921728134155,-0.0751810073852539
150,6,0.13751084987546233,0.9890426244117465,0.06573705179282868,0.8350787648181378
150,7,0.261220246553421,-0.01103428564965725,0.8131812214851379,-0.06789088994264603
150,8,0.2632519602775574,-0.0001590615138411522,0.8133634924888611,-0.0729561522603035
150,9,0.258730947971344,-0.011250064708292484,0.8120622038841248,-0.06494881957769394
150,10,0.13623952751151033,0.9892892956438812,0.04083665338645418,0.8464055721390534
150,11,0.26201850175857544,-0.0037578283809125423,0.8125354051589966,-0.06767753511667252
150,12,0.259468138217926,-0.011120070703327656,0.8124063014984131,-0.06569360196590424
150,13,0.2605200707912445,-0.010094799101352692,0.8122057318687439,-0.06610450148582458
150,14,0.262673020362854,-0.002293131547048688,0.8137049674987793,-0.07212285697460175
150,15,0.26093485951423645,-0.01147223636507988,0.8130487203598022,-0.06612127274274826
150,16,0.26257583498954773,-0.0068842098116874695,0.813480794429779,-0.07275646924972534
150,17,0.26486915349960327,-0.010176817886531353,0.8163122534751892,-0.07807636260986328
150,18,0.26395323872566223,-0.0034972848370671272,0.8148583173751831,-0.07741088420152664
150,19,0.2639060914516449,-0.007066784426569939,0.8129959106445312,-0.06780882924795151
150,20,0.25965216755867004,-0.003794841468334198,0.811760663986206,-0.06666649132966995
150,21,0.2650490999221802,-0.008027911186218262,0.8159060478210449,-0.07857275754213333
150,22,0.2640855610370636,-0.010115276090800762,0.8161763548851013,-0.07812768220901489
150,23,0.2735457420349121,-0.008797344751656055,0.819452166557312,-0.08532064408063889
150,24,0.2680221199989319,-0.0010151820024475455,0.8119401335716248,-0.06979291886091232
150,25,0.25943198800086975,-0.010464317165315151,0.8093944787979126,-0.06467124074697495
150,26,0.2650824785232544,0.005382337141782045,0.8151599168777466,-0.07062574476003647
150,27,0.13714101064231263,0.9891101635169981,0.04282868525896415,0.8541260865461349
150,28,0.2605848014354706,-0.011473084799945354,0.8120517134666443,-0.06708348542451859
150,29,0.13623952751151033,0.9892222828173717,0.09760956175298804,0.850246782020866
150,30,0.26587140560150146,-0.0017229022923856974,0.8161303400993347,-0.0816696286201477
150,31,0.13545361914106727,0.9893561001517217,0.08167330677290836,0.8541260865461349
150,32,0.26453012228012085,-0.009805302135646343,0.8172720670700073,-0.08021663129329681
150,33,0.26115337014198303,0.002478064736351371,0.8130759596824646,-0.06925411522388458
150,34,0.1350837799079176,0.9893412766338159,0.03286852589641434,0.8464055721390534
150,35,0.2777528762817383,0.0005084136500954628,0.821363627910614,-0.09804282337427139
150,36,0.2617368996143341,-0.011103104799985886,0.8140456676483154,-0.07050854712724686
150,37,0.26616203784942627,-0.006079111713916063,0.8038294911384583,-0.07536260038614273
150,38,0.27206501364707947,0.01251341961324215,0.8271265625953674,-0.1071748435497284
150,39,0.27078866958618164,-0.006684964522719383,0.8182526230812073,-0.08367251604795456
150,40,0.2754477262496948,-0.00671801995486021,0.829239547252655,-0.11430816352367401
150,41,0.2680095434188843,0.0032132258638739586,0.8192694187164307,-0.09027265757322311
150,42,0.2599100172519684,-0.006411971524357796,0.8107725381851196,-0.06598307192325592
150,43,0.26979267597198486,-0.007395585998892784,0.8202300071716309,-0.08870097994804382
150,44,0.27468496561050415,-0.007287590764462948,0.8182504773139954,-0.08655999600887299
150,45,0.26363712549209595,0.003351819235831499,0.8140853047370911,-0.06933930516242981
150,46,0.2625149190425873,-0.008071617223322392,0.8126681447029114,-0.06713764369487762
150,47,0.2682429254055023,-0.0017872853204607964,0.8189558982849121,-0.08697034418582916
150,48,0.26502734422683716,-0.009177815169095993,0.8148560523986816,-0.07371115684509277
150,49,0.26110944151878357,-0.008367413654923439,0.8058635592460632,-0.06510394811630249
150,50,0.2741924822330475,0.006667780689895153,0.8274767398834229,-0.1127101331949234
150,51,0.2598194181919098,-0.011393535882234573,0.8111990094184875,-0.06591453403234482
150,52,0.26405590772628784,-0.011139873415231705,0.8137766122817993,-0.066820427775383
150,53,0.26911497116088867,-0.0059788962826132774,0.8131383061408997,-0.07021278887987137
150,54,0.2656515836715698,-0.009547002613544464,0.8179964423179626,-0.08185775578022003
180,1,0.23673266172409058,0.005984569434076548,0.8547682762145996,-0.04551218822598457
180,2,0.2401810735464096,0.004032360855489969,0.8570401072502136,-0.03207226097583771
180,3,0.24122066795825958,-0.00594427902251482,0.8528274893760681,-0.04211515933275223
180,4,0.23749658465385437,-0.0025362500455230474,0.8541404604911804,-0.033881042152643204
180,5,0.23906540870666504,-0.003165227361023426,0.8544164896011353,-0.03385581076145172
180,6,0.23923183977603912,-0.01013887394219637,0.8516701459884644,-0.04692768305540085
180,7,0.23816099762916565,-0.004957025405019522,0.851896345615387,-0.05339210480451584
180,8,0.23572371900081635,0.0017491497565060854,0.8560694456100464,-0.03298192843794823
180,9,0.24366259574890137,-0.006377113051712513,0.8545383214950562,-0.035590387880802155
180,10,0.13603149294286362,0.9893004461747319,0.04083665338645418,0.8464055721390534
180,11,0.23597002029418945,-0.0007585551938973367,0.8556018471717834,-0.03483888506889343
180,12,0.2371644228696823,-0.004607995972037315,0.8531181812286377,-0.04447498545050621
180,13,0.2354256957769394,-0.014148243702948093,0.820190966129303,-0.06787882000207901
180,14,0.23932009935379028,-0.01085501816123724,0.8511040806770325,-0.0500640906393528
180,15,0.24062007665634155,-0.0007040418568067253,0.8526915907859802,-0.05116598680615425
180,16,0.23545736074447632,0.00892067700624466,0.8567228317260742,-0.03590016812086105
180,17,0.23814207315444946,-0.008117333054542542,0.8528247475624084,-0.04153117164969444
180,18,0.23684686422348022,-0.007515821140259504,0.8381398320198059,-0.03880786523222923
180,19,0.23806288838386536,-0.002494606887921691,0.855207085609436,-0.033940400928258896
180,20,0.2358829379081726,0.0027751345187425613,0.8560657501220703,-0.03600060194730759
180,21,0.1367942863612348,0.9889974850454606,0.061752988047808766,0.8541260865461349
180,22,0.24699535965919495,-0.008765626698732376,0.8527748584747314,-0.044948332011699677
180,23,0.24662616848945618,-0.011627569794654846,0.8502393960952759,-0.08171262592077255
180,24,0.23487554490566254,0.006696904078125954,0.8575456738471985,-0.031909286975860596
180,25,0.1352224696203487,0.9891775052677213,0.052788844621513946,0.850246782020866
180,26,0.13506066495584573,0.98940792764369,0.06573705179282868,0.850246782020866
180,27,0.23535695672035217,0.0028287526220083237,0.8566663265228271,-0.03287995606660843
180,28,0.23538152873516083,0.001416184939444065,0.8564451932907104,-0.033495981246232986
180,29,0.24400898814201355,-0.005944963078945875,0.8522021174430847,-0.04590638726949692
180,30,0.1341129519208997,0.9894817601655673,0.061752988047808766,0.850246782020866
180,31,0.13526869952449241,0.9893486883927688,0.08167330677290836,0.8541260865461349
180,32,0.13476017057891163,0.9893078688978253,0.06573705179282868,0.8541260865461349
180,33,0.24428027868270874,-0.005089335143566132,0.8547669053077698,-0.03463021665811539
180,34,0.23955807089805603,-0.010000832378864288,0.8483592867851257,-0.046410806477069855
180,35,0.23582640290260315,0.0011030200403183699,0.856288731098175,-0.033307548612356186
180,36,0.24139106273651123,0.004477516748011112,0.8553617000579834,-0.034871604293584824
180,37,0.2370675504207611,-0.009322840720415115,0.8482832312583923,-0.04161493480205536
180,38,0.23733581602573395,0.000767160439863801,0.8560031652450562,-0.03326956182718277
180,39,0.23444581031799316,-0.011315407231450081,0.8360270857810974,-0.0446375235915184
180,40,0.2409975230693817,-0.0060143377631902695,0.8500326871871948,-0.03736766800284386
180,41,0.23711362481117249,-0.0017315046861767769,0.8516374230384827,-0.08441440016031265
180,42,0.24087756872177124,-0.0007907426916062832,0.8553224205970764,-0.03467584028840065
180,43,0.2409631907939911,-0.0011627953499555588,0.8553206920623779,-0.03435365483164787
180,44,0.23649989068508148,0.007546052802354097,0.8552113771438599,-0.04188399761915207
180,45,0.23972782492637634,0.006609892938286066,0.8573207855224609,-0.031237374991178513
180,46,0.2357831597328186,0.00246216356754303,0.8565794825553894,-0.03279292583465576
180,47,0.24676896631717682,-0.00573962414637208,0.8549788594245911,-0.035397984087467194
180,48,0.23591408133506775,0.001776907709427178,0.8407008647918701,-0.05643844977021217
180,49,0.2380264401435852,-0.006075152661651373,0.8534898161888123,-0.03817342221736908
180,50,0.2455904185771942,-0.012522641569375992,0.8503392934799194,-0.052064426243305206
180,51,0.24374723434448242,-0.007719074375927448,0.8540821075439453,-0.0368376299738884
180,52,0.24297529458999634,-0.005797901190817356,0.854373037815094,-0.03474333509802818
180,53,0.23745155334472656,0.010431751608848572,0.8577150702476501,-0.030957989394664764
180,54,0.23686742782592773,-0.00011739693582057953,0.8556395769119263,-0.03443441912531853
210,1,0.22144107520580292,-0.06331849098205566,0.8631410598754883,-0.12086188793182373
210,2,0.2242647260427475,-0.06251286715269089,0.8545991778373718,-0.08726620674133301
210,3,0.22608058154582977,-0.0650937631726265,0.8566721081733704,-0.08336086571216583
210,4,0.225534588098526,-0.06378232687711716,0.8522513508796692,-0.05571838468313217
210,5,0.2282836139202118,-0.05210931599140167,0.8556842803955078,-0.07311423867940903
210,6,0.2252368927001953,-0.05127812922000885,0.8551205396652222,-0.06915777176618576
210,7,0.22060099244117737,-0.06393595784902573,0.8552411794662476,-0.07091417908668518
210,8,0.2200583517551422,-0.06337767839431763,0.85210782289505,-0.05636296048760414
210,9,0.22440442442893982,-0.055049311369657516,0.8483993411064148,-0.11655321717262268
210,10,0.21966809034347534,-0.06372290849685669,0.8541106581687927,-0.0569477342069149
210,11,0.22914522886276245,-0.06523579359054565,0.8515404462814331,-0.09157155454158783
210,12,0.2242942452430725,-0.05079689621925354,0.8579778671264648,-0.08826590329408646
210,13,0.22492803633213043,-0.05499163642525673,0.8535785675048828,-0.05941568687558174
